Phylum	Class	Order	Family	Genus	Species	Baltimore	Baltimore Group
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sripuvirus	Charleville sripuvirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sripuvirus	Cuiaba sripuvirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sripuvirus	Hainan sripuvirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sripuvirus	Niakha sripuvirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sripuvirus	Sena Madureira sripuvirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sripuvirus	Sripur sripuvirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sunrhavirus	Garba sunrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sunrhavirus	Harrison sunrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sunrhavirus	Kwatta sunrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sunrhavirus	Oakvale sunrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sunrhavirus	Sunguru sunrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sunrhavirus	Walkabout sunrhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Tibrovirus	Bas-Congo tibrovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Tibrovirus	Beatrice Hill tibrovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Tibrovirus	Coastal Plains tibrovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Tibrovirus	Ekpoma 1 tibrovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Tibrovirus	Ekpoma 2 tibrovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Tibrovirus	Sweetwater Branch tibrovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Tibrovirus	Tibrogargan tibrovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Tupavirus	Durham tupavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Tupavirus	Klamath tupavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Tupavirus	Tupaia tupavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Varicosavirus	Lettuce big-vein associated varicosavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Alagoas vesiculovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	American bat vesiculovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Carajas vesiculovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Chandipura vesiculovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Cocal vesiculovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Indiana vesiculovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Isfahan vesiculovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Jurona vesiculovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Malpais Spring vesiculovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Maraba vesiculovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Morreton vesiculovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	New Jersey vesiculovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Perinet vesiculovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Piry vesiculovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Radi vesiculovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Yug Bogdanovac vesiculovirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Zarhavirus	Zahedan zarhavirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Sunviridae	Sunshinevirus	Reptile sunshinevirus 1	ssRNA(-)	V
Negarnaviricota	Ellioviricetes	Bunyavirales	Wupedeviridae	Wumivirus	Millipede wumivirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Xinmoviridae	Anphevirus	Bolahun anphevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Xinmoviridae	Anphevirus	Dipteran anphevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Xinmoviridae	Anphevirus	Drosophilid anphevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Xinmoviridae	Anphevirus	Odonate anphevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Xinmoviridae	Anphevirus	Orthopteran anphevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Xinmoviridae	Anphevirus	Shuangao anphevirus	ssRNA(-)	V
Negarnaviricota	Monjiviricetes	Mononegavirales	Xinmoviridae	Anphevirus	Xincheng anphevirus	ssRNA(-)	V
Negarnaviricota	Yunchangviricetes	Goujianvirales	Yueviridae	Yuyuevirus	Beihai yuyuevirus	ssRNA(-)	V
Negarnaviricota	Yunchangviricetes	Goujianvirales	Yueviridae	Yuyuevirus	Shahe yuyuevirus	ssRNA(-)	V
				Deltavirus	Hepatitis delta virus	ssRNA(-)	V
Pisuviricota	Pisoniviricetes	Nidovirales	Abyssoviridae	Alphaabyssovirus	Aplysia abyssovirus 1	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Allexivirus	Alfalfa virus S	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Allexivirus	Arachis pintoi virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Allexivirus	Blackberry virus E	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Allexivirus	Garlic mite-borne filamentous virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Allexivirus	Garlic virus A	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Allexivirus	Garlic virus B	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Allexivirus	Garlic virus C	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Allexivirus	Garlic virus D	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Allexivirus	Garlic virus E	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Allexivirus	Garlic virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Allexivirus	Shallot virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Allexivirus	Vanilla latent virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Botrexvirus	Botrytis virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Lolavirus	Lolium latent virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Mandarivirus	Citrus yellow vein clearing virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Mandarivirus	Indian citrus ringspot virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Platypuvirus	Donkey orchid symptomless virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Actinidia virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Allium virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Alstroemeria virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Alternanthera mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Asparagus virus 3	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Bamboo mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Cactus virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Cassava common mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Cassava virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Clover yellow mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Cymbidium mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Foxtail mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Hosta virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Hydrangea ringspot virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Lagenaria mild mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Lettuce virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Lily virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Malva mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Mint virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Narcissus mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Nerine virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Opuntia virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Papaya mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Pepino mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Phaius virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Pitaya virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Plantago asiatica mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Plantain virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Potato aucuba mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Potato virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Schlumbergera virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Strawberry mild yellow edge virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Tamus red mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Tulip virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Vanilla virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	White clover mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Yam virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Zygocactus virus X	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Sclerodarnavirus	Sclerotinia sclerotiorum debilitation-associated RNA virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Hepelivirales	Alphatetraviridae	Betatetravirus	Antheraea eucalypti virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Hepelivirales	Alphatetraviridae	Betatetravirus	Darna trima virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Hepelivirales	Alphatetraviridae	Betatetravirus	Dasychira pudibunda virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Hepelivirales	Alphatetraviridae	Betatetravirus	Nudaurelia capensis beta virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Hepelivirales	Alphatetraviridae	Betatetravirus	Philosamia cynthia x ricini virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Hepelivirales	Alphatetraviridae	Betatetravirus	Pseudoplusia includens virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Hepelivirales	Alphatetraviridae	Betatetravirus	Trichoplusia ni virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Hepelivirales	Alphatetraviridae	Omegatetravirus	Dendrolimus punctatus virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Hepelivirales	Alphatetraviridae	Omegatetravirus	Helicoverpa armigera stunt virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Hepelivirales	Alphatetraviridae	Omegatetravirus	Nudaurelia capensis omega virus	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Sobelivirales	Alvernaviridae	Dinornavirus	Heterocapsa circularisquama RNA virus 01	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Muarterivirus	Muarterivirus afrigant	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Alphaarterivirus	Alphaarterivirus equid	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Lambdaarterivirus	Lambdaarterivirus afriporav	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Deltaarterivirus	Deltaarterivirus hemfev	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Epsilonarterivirus	Epsilonarterivirus hemcep	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Epsilonarterivirus	Epsilonarterivirus safriver	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Epsilonarterivirus	Epsilonarterivirus zamalb	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Etaarterivirus	Etaarterivirus ugarco 1	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Iotaarterivirus	Iotaarterivirus debrazmo	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Iotaarterivirus	Iotaarterivirus kibreg 1	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Iotaarterivirus	Iotaarterivirus pejah	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Thetaarterivirus	Thetaarterivirus kafuba	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Thetaarterivirus	Thetaarterivirus mikelba 1	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Zetaarterivirus	Zetaarterivirus ugarco 1	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Betaarterivirus	Betaarterivirus suid 2	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Betaarterivirus	Betaarterivirus chinrav 1	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Betaarterivirus	Betaarterivirus ninrav	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Betaarterivirus	Betaarterivirus sheoin	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Betaarterivirus	Betaarterivirus suid 1	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Betaarterivirus	Betaarterivirus timiclar	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Gammaarterivirus	Gammaarterivirus lacdeh	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Nuarterivirus	Nuarterivirus guemel	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Kappaarterivirus	Kappaarterivirus wobum	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Avastrovirus	Avastrovirus 1	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Avastrovirus	Avastrovirus 2	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Avastrovirus	Avastrovirus 3	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 2	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 3	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 4	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 5	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 6	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 7	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 8	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 9	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 10	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 11	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 12	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 13	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 14	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 15	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 16	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 17	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 18	ssRNA(+)	IV
Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 19	ssRNA(+)	IV
Pisuviricota	Pisoniviricetes	Sobelivirales	Barnaviridae	Barnavirus	Mushroom bacilliform virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Hepelivirales	Benyviridae	Benyvirus	Beet necrotic yellow vein virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Hepelivirales	Benyviridae	Benyvirus	Beet soil-borne mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Hepelivirales	Benyviridae	Benyvirus	Burdock mottle virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Hepelivirales	Benyviridae	Benyvirus	Rice stripe necrosis virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Aconitum latent virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	American hop latent virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Atractylodes mottle virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Blueberry scorch virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Butterbur mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Cactus virus 2	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Caper latent virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Carnation latent virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Chrysanthemum virus B	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Cole latent virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Coleus vein necrosis virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Cowpea mild mottle virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Cucumber vein-clearing virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Daphne virus S	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Gaillardia latent virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Garlic common latent virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Helenium virus S	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Helleborus mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Helleborus net necrosis virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Hippeastrum latent virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Hop latent virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Hop mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Hydrangea chlorotic mottle virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Kalanchoe latent virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Ligustrum necrotic ringspot virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Ligustrum virus A	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Lily symptomless virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Melon yellowing-associated virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Mirabilis jalapa mottle virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Narcissus common latent virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Nerine latent virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Passiflora latent virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Pea streak virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Phlox virus B	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Phlox virus M	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Phlox virus S	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Poplar mosaic virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Potato latent virus	ssRNA(+)	IV
Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Potato virus H	ssRNA(+)	IV
